media_r,media_g,media_b,std_r,std_g,std_b,mean_gb,std_mg,density,dissimilarity_dist0_ang0,dissimilarity_dist0_ang1,dissimilarity_dist0_ang2,dissimilarity_dist0_ang3,dissimilarity_dist1_ang0,dissimilarity_dist1_ang1,dissimilarity_dist1_ang2,dissimilarity_dist1_ang3,dissimilarity_dist2_ang0,dissimilarity_dist2_ang1,dissimilarity_dist2_ang2,dissimilarity_dist2_ang3,dissimilarity_dist3_ang0,dissimilarity_dist3_ang1,dissimilarity_dist3_ang2,dissimilarity_dist3_ang3,dissimilarity_dist4_ang0,dissimilarity_dist4_ang1,dissimilarity_dist4_ang2,dissimilarity_dist4_ang3,correlation_dist0_ang0,correlation_dist0_ang1,correlation_dist0_ang2,correlation_dist0_ang3,correlation_dist1_ang0,correlation_dist1_ang1,correlation_dist1_ang2,correlation_dist1_ang3,correlation_dist2_ang0,correlation_dist2_ang1,correlation_dist2_ang2,correlation_dist2_ang3,correlation_dist3_ang0,correlation_dist3_ang1,correlation_dist3_ang2,correlation_dist3_ang3,correlation_dist4_ang0,correlation_dist4_ang1,correlation_dist4_ang2,correlation_dist4_ang3,contrast_dist0_ang0,contrast_dist0_ang1,contrast_dist0_ang2,contrast_dist0_ang3,contrast_dist1_ang0,contrast_dist1_ang1,contrast_dist1_ang2,contrast_dist1_ang3,contrast_dist2_ang0,contrast_dist2_ang1,contrast_dist2_ang2,contrast_dist2_ang3,contrast_dist3_ang0,contrast_dist3_ang1,contrast_dist3_ang2,contrast_dist3_ang3,contrast_dist4_ang0,contrast_dist4_ang1,contrast_dist4_ang2,contrast_dist4_ang3,energy_dist0_ang0,energy_dist0_ang1,energy_dist0_ang2,energy_dist0_ang3,energy_dist1_ang0,energy_dist1_ang1,energy_dist1_ang2,energy_dist1_ang3,energy_dist2_ang0,energy_dist2_ang1,energy_dist2_ang2,energy_dist2_ang3,energy_dist3_ang0,energy_dist3_ang1,energy_dist3_ang2,energy_dist3_ang3,energy_dist4_ang0,energy_dist4_ang1,energy_dist4_ang2,energy_dist4_ang3,homogeneity_dist0_ang0,homogeneity_dist0_ang1,homogeneity_dist0_ang2,homogeneity_dist0_ang3,homogeneity_dist1_ang0,homogeneity_dist1_ang1,homogeneity_dist1_ang2,homogeneity_dist1_ang3,homogeneity_dist2_ang0,homogeneity_dist2_ang1,homogeneity_dist2_ang2,homogeneity_dist2_ang3,homogeneity_dist3_ang0,homogeneity_dist3_ang1,homogeneity_dist3_ang2,homogeneity_dist3_ang3,homogeneity_dist4_ang0,homogeneity_dist4_ang1,homogeneity_dist4_ang2,homogeneity_dist4_ang3,asm_dist0_ang0,asm_dist0_ang1,asm_dist0_ang2,asm_dist0_ang3,asm_dist1_ang0,asm_dist1_ang1,asm_dist1_ang2,asm_dist1_ang3,asm_dist2_ang0,asm_dist2_ang1,asm_dist2_ang2,asm_dist2_ang3,asm_dist3_ang0,asm_dist3_ang1,asm_dist3_ang2,asm_dist3_ang3,asm_dist4_ang0,asm_dist4_ang1,asm_dist4_ang2,asm_dist4_ang3,indice,prediction,max_proba,2da_proba_max,dif_proba,prediction_actual_dif,prediction_actual_conjunta
52.49687,86.240182,21.83893,18.340224,21.918131,10.960617,517.0193481445312,356.3373107910156,0.0973,5.237197,9.125786,11.949418,13.932322,15.433543,6.983516,6.983516,11.496324,14.218723,15.75732,5.51,9.689412,12.582,14.543265,15.915417,7.603611,7.603611,12.427288,15.528936,17.863798,0.913306,0.737387,0.555576,0.402566,0.282445,0.847204,0.847204,0.581652,0.369787,0.244536,0.907757,0.715424,0.526315,0.385427,0.293192,0.824686,0.824686,0.53111,0.291921,0.103631,50.731228,150.658805,250.460056,333.312961,399.346331,89.957614,89.957614,242.84518,359.297872,424.253327,55.235385,171.424314,285.594,369.517143,424.33375,103.160911,103.160911,271.997549,404.998723,507.466282,0.032173,0.026596,0.02434,0.023605,0.023337,0.028729,0.028729,0.024529,0.023797,0.023234,0.031173,0.025523,0.023696,0.022961,0.022757,0.027779,0.027779,0.024148,0.023169,0.023119,0.190238,0.118954,0.084342,0.072902,0.068245,0.145325,0.145325,0.096628,0.072381,0.065341,0.179017,0.107522,0.084634,0.072851,0.064302,0.137499,0.137499,0.086183,0.062267,0.049051,0.001035,0.000707,0.000592,0.000557,0.000545,0.000825,0.000825,0.000602,0.000566,0.00054,0.000972,0.000651,0.000562,0.000527,0.000518,0.000772,0.000772,0.000583,0.000537,0.000534,469.0,0,0.9481674161372645,0.029039906891251993,0.9191275092460125,0,0
45.901081,76.733167,25.268495,16.6582,20.351715,10.608278,468.80548095703125,326.111328125,0.0515,5.034418,8.767247,11.416888,13.455731,14.968085,6.498082,6.498082,10.480808,12.848722,14.369092,5.303106,9.341587,12.32987,14.637874,16.414286,7.627877,7.627877,12.575758,15.870028,18.244561,0.921836,0.761245,0.591889,0.444405,0.31984,0.872764,0.872764,0.660248,0.489133,0.363601,0.91484,0.730147,0.529143,0.349114,0.203695,0.825779,0.825779,0.510052,0.232845,0.021926,46.168335,140.174081,238.246676,320.949211,387.043262,74.622123,74.622123,197.353535,293.962358,360.652663,50.606211,159.944762,278.971429,385.86711,474.372109,102.141944,102.141944,284.605387,442.547585,558.844711,0.034503,0.029606,0.027188,0.026692,0.026735,0.031835,0.031835,0.028399,0.027119,0.027204,0.033454,0.028649,0.027465,0.026197,0.026347,0.030315,0.030315,0.027262,0.026763,0.026887,0.199653,0.123683,0.107205,0.079911,0.067686,0.158922,0.158922,0.106119,0.08319,0.068721,0.194334,0.118059,0.090635,0.07311,0.060151,0.131041,0.131041,0.090599,0.065869,0.051785,0.00119,0.000876,0.000739,0.000712,0.000715,0.001013,0.001013,0.000806,0.000735,0.00074,0.001119,0.000821,0.000754,0.000686,0.000694,0.000919,0.000919,0.000743,0.000716,0.000723,470.0,0,0.9043747303466776,0.046104775455564725,0.8582699548911129,0,0
123.573206,109.488287,121.551977,28.662092,31.325305,26.927072,697.03076171875,635.1643676757812,0.164,6.667756,12.313165,16.951557,20.90612,24.317402,10.04,10.04,18.214577,25.40625,31.411992,6.816216,12.39989,16.848536,20.848764,24.421857,6.878889,6.878889,10.245481,11.500613,12.059317,0.938545,0.792281,0.613665,0.442434,0.292322,0.872621,0.872621,0.611473,0.318813,0.02547,0.936145,0.791765,0.623101,0.461875,0.315486,0.9019,0.9019,0.769713,0.724876,0.721244,101.447712,345.059384,644.136101,933.819964,1193.08701,212.8,212.8,659.469388,1170.278799,1692.643456,105.940541,348.929399,636.764077,914.422082,1168.79436,164.018889,164.018889,392.30379,476.048407,489.054803,0.038286,0.032479,0.02955,0.027964,0.027241,0.032884,0.032884,0.028604,0.026649,0.026011,0.037391,0.03107,0.028985,0.027216,0.026141,0.035711,0.035711,0.031395,0.03053,0.030467,0.203622,0.127747,0.107797,0.089632,0.083121,0.152931,0.152931,0.094584,0.071507,0.067245,0.19616,0.119808,0.099821,0.083009,0.066546,0.197688,0.197688,0.14387,0.140775,0.129229,0.001466,0.001055,0.000873,0.000782,0.000742,0.001081,0.001081,0.000818,0.00071,0.000677,0.001398,0.000965,0.00084,0.000741,0.000683,0.001275,0.001275,0.000986,0.000932,0.000928,471.0,1,0.27389419404125287,0.1587229437229437,0.11517125031830916,1,10
120.577008,97.140015,110.210022,13.14505,14.161751,21.422705,317.3772888183594,419.9087219238281,0.0096,5.133681,9.025777,11.852315,14.191915,16.794616,5.758409,5.758409,9.305128,12.475045,15.373023,5.262882,9.230041,12.193182,14.847976,17.934303,6.449139,6.449139,9.531624,12.794118,15.577209,0.987221,0.957248,0.918093,0.875048,0.829893,0.98039,0.98039,0.940613,0.895092,0.848846,0.987126,0.956964,0.917705,0.871759,0.821057,0.974539,0.974539,0.928213,0.873594,0.814804,75.457246,249.491408,472.070922,711.439574,957.620495,114.07096,114.07096,336.171795,577.339572,808.193488,75.800725,249.923868,471.731061,725.839363,1000.130952,148.092289,148.092289,406.170085,694.808378,988.854419,0.036861,0.030841,0.028662,0.0278,0.026328,0.032761,0.032761,0.028626,0.02657,0.025121,0.036957,0.030308,0.028081,0.026569,0.025751,0.035176,0.035176,0.031782,0.029709,0.029043,0.263099,0.171233,0.151009,0.137195,0.125252,0.217618,0.217618,0.165137,0.1306,0.113536,0.270287,0.172405,0.150255,0.130602,0.101416,0.244931,0.244931,0.190102,0.165042,0.149148,0.001359,0.000951,0.000821,0.000773,0.000693,0.001073,0.001073,0.000819,0.000706,0.000631,0.001366,0.000919,0.000789,0.000706,0.000663,0.001237,0.001237,0.00101,0.000883,0.000843,472.0,1,0.22717948717948716,0.1738462648462648,0.05333322233322235,1,10
132.397647,158.909412,202.156471,17.59768,18.516543,18.679312,287.3429260253906,268.4808654785156,0.0759,10.776522,16.429015,16.16712,13.076318,15.291115,7.610222,7.610222,9.696197,11.887112,12.966059,11.223529,16.138146,14.291838,10.97619,15.37781,15.110667,15.110667,10.805659,18.217054,15.425532,0.898612,0.755042,0.73112,0.767041,0.690605,0.941632,0.941632,0.87117,0.794885,0.741299,0.896202,0.781784,0.809721,0.846943,0.762899,0.800189,0.800189,0.857221,0.653108,0.670016,191.543478,442.489352,464.490489,386.561055,497.91966,109.463556,109.463556,229.32885,345.689438,410.72999,203.478867,426.588235,371.284086,296.945378,454.997131,375.352444,375.352444,255.967996,594.922481,542.41844,0.022765,0.02127,0.021454,0.024306,0.023186,0.026674,0.026674,0.026533,0.025749,0.025471,0.022369,0.021695,0.022152,0.026018,0.022431,0.021623,0.021623,0.024913,0.021748,0.023922,0.089018,0.066833,0.065844,0.100643,0.084286,0.129882,0.129882,0.137567,0.112882,0.099001,0.091991,0.063059,0.073704,0.123887,0.075952,0.073063,0.073063,0.110941,0.060788,0.086621,0.000518,0.000452,0.00046,0.000591,0.000538,0.000712,0.000712,0.000704,0.000663,0.000649,0.0005,0.000471,0.000491,0.000677,0.000503,0.000468,0.000468,0.000621,0.000473,0.000572,473.0,4,0.8413809523809523,0.0545952380952381,0.7867857142857142,4,4
191.544213,204.56578,232.231488,16.533412,16.653049,18.867571,307.2127990722656,696.51123046875,0.0324,4.410334,7.872784,10.376641,12.419056,14.231678,4.093168,4.093168,6.4625,8.408607,9.820526,4.940435,8.706667,11.450909,13.661395,15.79619,7.448536,7.448536,12.029167,15.419246,18.70273,0.9866,0.955687,0.918068,0.878553,0.838789,0.990608,0.990608,0.975304,0.957954,0.941273,0.981675,0.938616,0.886526,0.833522,0.77778,0.951628,0.951628,0.85926,0.761255,0.653764,69.655667,228.121897,416.989588,611.420907,806.09078,48.09228,48.09228,122.888426,202.624275,272.753792,94.644783,312.324444,569.744545,823.658605,1084.754286,247.845164,247.845164,703.358796,1165.795455,1652.56724,0.110643,0.090235,0.081701,0.0772,0.073397,0.092286,0.092286,0.076855,0.069449,0.063836,0.101954,0.084075,0.07429,0.070957,0.06765,0.098209,0.098209,0.083181,0.076851,0.070427,0.448989,0.340374,0.293699,0.265632,0.237815,0.379059,0.379059,0.282261,0.227498,0.200547,0.431444,0.329993,0.290202,0.261673,0.236017,0.406881,0.406881,0.326593,0.297497,0.252862,0.012242,0.008142,0.006675,0.00596,0.005387,0.008517,0.008517,0.005907,0.004823,0.004075,0.010395,0.007069,0.005519,0.005035,0.004577,0.009645,0.009645,0.006919,0.005906,0.00496,474.0,4,0.7386349206349208,0.11361904761904762,0.6250158730158731,4,4
66.063553,102.437979,22.205207,17.911637,21.270292,12.132405,559.7021484375,354.6513366699219,0.134,6.554779,11.621411,15.240172,17.813763,19.315584,8.477042,8.477042,14.062657,17.1971,18.711806,6.163953,10.691071,13.609756,15.173125,16.088462,9.10316,9.10316,14.663534,17.437706,19.088194,0.888312,0.659477,0.426803,0.250757,0.14828,0.817201,0.817201,0.500081,0.255548,0.151264,0.893842,0.682142,0.494359,0.388312,0.344822,0.785742,0.785742,0.45218,0.23541,0.102242,76.524476,234.812799,397.707002,524.498106,599.974026,123.658915,123.658915,335.909774,498.134476,569.199306,71.386047,210.96131,331.834146,397.853125,424.616667,144.940966,144.940966,367.836466,510.073171,598.44375,0.030165,0.025589,0.024435,0.024267,0.023837,0.027372,0.027372,0.025389,0.025002,0.024459,0.030871,0.025912,0.025111,0.024902,0.024686,0.026976,0.026976,0.024448,0.024603,0.024797,0.156435,0.083879,0.07111,0.054293,0.0418,0.116196,0.116196,0.069905,0.063446,0.049484,0.164961,0.107366,0.080645,0.072087,0.062109,0.115519,0.115519,0.069862,0.052241,0.049086,0.00091,0.000655,0.000597,0.000589,0.000568,0.000749,0.000749,0.000645,0.000625,0.000598,0.000953,0.000671,0.000631,0.00062,0.000609,0.000728,0.000728,0.000598,0.000605,0.000615,475.0,0,0.8228091107603761,0.13500465582272064,0.6878044549376554,0,0
60.8308,87.857898,33.361533,18.148588,19.976365,16.042352,602.2525024414062,402.4678649902344,0.1381,7.548358,13.20471,16.692414,18.494329,19.130918,8.969615,8.969615,14.449337,17.412172,18.813147,7.156889,12.403636,15.691628,17.705238,18.664878,10.986395,10.986395,17.116004,19.056408,19.324017,0.860607,0.585438,0.331697,0.17382,0.10887,0.808009,0.808009,0.498471,0.274757,0.17309,0.873864,0.620983,0.388378,0.239378,0.167542,0.719361,0.719361,0.334933,0.162135,0.114099,101.461402,303.486413,489.77012,606.701323,655.840097,140.66576,140.66576,370.617898,534.990599,611.869048,91.460889,275.444545,443.130698,552.312857,606.969268,205.565986,205.565986,490.754261,615.956952,652.634576,0.028524,0.0241,0.023265,0.023116,0.023042,0.026832,0.026832,0.023764,0.023452,0.023481,0.029005,0.024772,0.023828,0.023185,0.023025,0.025348,0.025348,0.023104,0.023028,0.023211,0.144949,0.078889,0.065199,0.053592,0.054125,0.109271,0.109271,0.076934,0.067064,0.054025,0.149736,0.088262,0.077618,0.061058,0.052825,0.093808,0.093808,0.055346,0.050339,0.053789,0.000814,0.000581,0.000541,0.000534,0.000531,0.00072,0.00072,0.000565,0.00055,0.000551,0.000841,0.000614,0.000568,0.000538,0.00053,0.000643,0.000643,0.000534,0.00053,0.000539,476.0,0,0.8014303166175053,0.11495257180863386,0.6864777448088715,0,0
65.261905,80.27957,59.378648,36.848089,48.508066,27.021217,652.76806640625,753.579833984375,0.1329,8.758433,15.997459,21.659896,26.511218,30.779605,7.903749,7.903749,12.386532,15.286111,17.681235,8.926769,15.84277,20.819121,24.660148,27.839373,14.090679,14.090679,23.706257,31.271667,38.449301,0.956851,0.853493,0.728167,0.607557,0.499292,0.972006,0.972006,0.925719,0.886895,0.852768,0.954097,0.849145,0.734051,0.635858,0.554251,0.868478,0.868478,0.641867,0.454435,0.286693,217.846726,742.143801,1381.770313,2003.406517,2565.280702,141.345491,141.345491,376.68982,576.257222,752.067016,230.384463,757.832659,1337.280103,1827.986786,2232.107626,663.939716,663.939716,1814.541888,2774.045,3631.641608,0.02625,0.023023,0.022372,0.022315,0.022019,0.025121,0.025121,0.02339,0.023104,0.022987,0.024864,0.022396,0.021635,0.02128,0.021002,0.023879,0.023879,0.022464,0.021173,0.021192,0.193525,0.107436,0.09176,0.080917,0.074403,0.153389,0.153389,0.114992,0.091969,0.09226,0.160006,0.10023,0.07695,0.062886,0.051635,0.135415,0.135415,0.096319,0.067506,0.052104,0.000689,0.00053,0.0005,0.000498,0.000485,0.000631,0.000631,0.000547,0.000534,0.000528,0.000618,0.000502,0.000468,0.000453,0.000441,0.00057,0.00057,0.000505,0.000448,0.000449,477.0,0,0.3874399292463809,0.23414218219056931,0.15329774705581156,0,0
74.63984,60.194064,82.545662,34.479113,28.033513,25.793772,732.170654296875,574.3734741210938,0.1478,10.813286,19.084705,24.90566,29.171069,33.086192,13.639423,13.639423,23.28035,30.003478,34.853968,9.043956,16.167667,21.630204,26.286131,30.638605,12.241186,12.241186,19.423863,26.033478,30.604989,0.962972,0.8799,0.789647,0.708851,0.633844,0.941774,0.941774,0.822789,0.704053,0.600806,0.972437,0.908718,0.833978,0.758908,0.684422,0.941678,0.941678,0.845965,0.749376,0.665973,268.346305,860.785227,1494.268253,2049.053669,2546.284305,414.439103,414.439103,1225.27451,1993.326087,2617.381859,199.0,647.952381,1159.443265,1656.56768,2133.37585,414.91266,414.91266,1062.667918,1678.504783,2167.207256,0.024174,0.02157,0.020213,0.019893,0.019275,0.022486,0.022486,0.020711,0.020137,0.019286,0.025325,0.022219,0.0207,0.019686,0.019398,0.022929,0.022929,0.02126,0.020571,0.019893,0.144086,0.093349,0.074474,0.0644,0.050746,0.105901,0.105901,0.074694,0.063341,0.051277,0.155709,0.093491,0.074239,0.06735,0.056475,0.116129,0.116129,0.08291,0.063455,0.051166,0.000584,0.000465,0.000409,0.000396,0.000372,0.000506,0.000506,0.000429,0.000405,0.000372,0.000641,0.000494,0.000428,0.000388,0.000376,0.000526,0.000526,0.000452,0.000423,0.000396,478.0,9,0.30184077034077034,0.18776984126984128,0.11407092907092906,9,9
133.408433,120.87854,152.269352,45.960759,53.223099,44.347026,851.3215942382812,1059.435546875,0.1051,8.427416,15.131868,20.393357,25.156735,30.602249,13.106918,13.106918,23.595745,33.981671,44.182667,8.496142,15.210402,20.239936,24.79465,29.774411,6.455582,6.455582,7.190262,8.62191,8.705333,0.971554,0.902796,0.811788,0.707554,0.59282,0.917115,0.917115,0.734407,0.520784,0.296587,0.971263,0.903764,0.817318,0.721714,0.619625,0.981569,0.981569,0.968575,0.952291,0.944406,172.343473,587.368132,1134.84954,1760.366531,2448.862141,502.664308,502.664308,1607.976268,2897.719096,4247.001333,174.664352,585.2829,1111.186795,1691.017695,2308.066498,111.739387,111.739387,190.002864,287.607417,333.838667,0.026061,0.022829,0.021393,0.020836,0.019942,0.023834,0.023834,0.021107,0.019925,0.019165,0.025808,0.022849,0.021691,0.020943,0.020228,0.026304,0.026304,0.024738,0.024796,0.024722,0.178357,0.119963,0.098145,0.088702,0.07817,0.145909,0.145909,0.106149,0.076321,0.05993,0.185049,0.111624,0.101769,0.089291,0.0834,0.188927,0.188927,0.168003,0.14254,0.142932,0.000679,0.000521,0.000458,0.000434,0.000398,0.000568,0.000568,0.000445,0.000397,0.000367,0.000666,0.000522,0.00047,0.000439,0.000409,0.000692,0.000692,0.000612,0.000615,0.000611,479.0,4,0.7553333333333334,0.07685714285714286,0.6784761904761906,4,4
68.216088,104.886435,21.000789,19.113409,21.264588,11.096686,544.7373657226562,340.289794921875,0.0797,6.038221,10.567568,13.587963,15.697959,17.278711,8.123235,8.123235,13.665541,17.10114,18.933835,6.596623,11.675641,15.285339,17.719973,19.291753,9.176508,9.176508,14.512838,17.07906,18.67594,0.90561,0.718812,0.539051,0.398732,0.292633,0.838121,0.838121,0.547928,0.307404,0.17044,0.88792,0.648049,0.4068,0.232203,0.128648,0.785656,0.785656,0.4562,0.268368,0.186445,64.627193,193.876448,320.164683,417.065306,487.971989,110.082157,110.082157,309.306081,477.538462,573.305263,76.356473,239.319231,403.736358,524.656545,594.895357,145.775995,145.775995,372.027703,504.29416,564.681955,0.031051,0.026521,0.025768,0.024967,0.024907,0.028412,0.028412,0.025443,0.024837,0.024577,0.030162,0.026403,0.025044,0.024608,0.024408,0.027667,0.027667,0.025443,0.025242,0.025101,0.17054,0.09568,0.076334,0.063752,0.061731,0.124592,0.124592,0.075388,0.062945,0.054966,0.157263,0.093825,0.066729,0.061165,0.049835,0.109867,0.109867,0.076279,0.057323,0.057553,0.000964,0.000703,0.000664,0.000623,0.00062,0.000807,0.000807,0.000647,0.000617,0.000604,0.00091,0.000697,0.000627,0.000606,0.000596,0.000765,0.000765,0.000647,0.000637,0.00063,480.0,0,0.8483165538910911,0.11065783604300393,0.7376587178480871,0,0
47.339335,75.012465,52.1759,13.398529,15.012778,18.197008,531.2866821289062,326.01995849609375,0.0748,8.350758,13.867555,17.07711,19.740741,22.492133,9.368992,9.368992,15.412151,19.904181,22.462963,8.56039,14.149002,16.678206,18.189516,20.114971,11.632558,11.632558,15.954844,20.652439,23.123148,0.925845,0.795947,0.684538,0.582767,0.459969,0.915121,0.915121,0.757376,0.585898,0.44719,0.927237,0.80903,0.739603,0.693609,0.627023,0.858029,0.858029,0.746608,0.56007,0.431275,142.705303,374.403605,553.711851,703.0,898.850524,163.339535,163.339535,444.200328,720.820557,910.890741,145.597149,382.397849,521.140834,611.887903,741.729529,273.700775,273.700775,467.94335,781.361498,972.893519,0.030675,0.027012,0.026383,0.026216,0.02655,0.028635,0.028635,0.026279,0.026721,0.026287,0.029711,0.026816,0.025826,0.026238,0.025721,0.027885,0.027885,0.026509,0.026975,0.027248,0.148275,0.090661,0.069499,0.063456,0.054783,0.124881,0.124881,0.065532,0.055714,0.058677,0.13669,0.081142,0.076263,0.068452,0.059824,0.105062,0.105062,0.068455,0.062903,0.051405,0.000941,0.00073,0.000696,0.000687,0.000705,0.00082,0.00082,0.000691,0.000714,0.000691,0.000883,0.000719,0.000667,0.000688,0.000662,0.000778,0.000778,0.000703,0.000728,0.000742,481.0,0,0.4029696862010295,0.15746445262863173,0.24550523357239779,0,0
182.348018,173.666079,182.382379,10.945743,10.038097,8.687834,273.3938293457031,239.4575958251953,0.0449,3.693694,6.523471,8.601899,10.033784,11.172201,3.985043,3.985043,5.989474,7.193164,7.962121,3.677778,6.204286,7.864706,8.926515,9.664844,5.566952,5.566952,8.778947,10.414944,11.059764,0.874814,0.606446,0.339106,0.120843,-0.056715,0.855314,0.855314,0.645852,0.502356,0.425963,0.878997,0.636931,0.388193,0.193029,0.063397,0.713027,0.713027,0.255049,-0.040598,-0.17086,32.164934,100.069701,163.672754,207.850601,245.680309,35.412393,35.412393,82.100752,111.652623,125.017677,30.177778,87.235714,144.161765,186.797727,216.514844,70.347578,70.347578,173.445113,230.255962,243.068182,0.055639,0.044709,0.040634,0.038263,0.037708,0.051585,0.051585,0.045229,0.042715,0.041673,0.055759,0.046092,0.043389,0.04217,0.041641,0.047508,0.047508,0.041486,0.039999,0.040814,0.292508,0.184534,0.145471,0.11885,0.096288,0.245942,0.245942,0.197198,0.158711,0.129006,0.288938,0.195995,0.157488,0.151019,0.139165,0.211202,0.211202,0.144303,0.11309,0.12001,0.003096,0.001999,0.001651,0.001464,0.001422,0.002661,0.002661,0.002046,0.001825,0.001737,0.003109,0.002124,0.001883,0.001778,0.001734,0.002257,0.002257,0.001721,0.0016,0.001666,482.0,4,0.3379633699633699,0.3174578754578754,0.020505494505494493,4,4
221.849541,233.903364,251.464832,7.408359,7.596745,5.067419,137.75474548339844,106.40087890625,0.0003,4.534815,6.589899,6.10646,4.525926,5.220596,3.368182,3.368182,3.693975,4.367663,4.918118,4.65415,6.704752,6.07971,4.513256,5.380435,6.141919,6.141919,4.034355,6.130676,4.804878,0.616418,0.2163,0.329368,0.606417,0.487962,0.801569,0.801569,0.744925,0.643596,0.54312,0.605335,0.212934,0.361666,0.629039,0.503796,0.317265,0.317265,0.680827,0.321145,0.559113,38.648395,78.033333,66.09509,38.510053,49.196748,19.979293,19.979293,25.520613,35.293466,45.019164,40.209486,80.660263,65.55383,38.296925,51.154348,68.720707,68.720707,31.863108,66.994463,43.225319,0.059213,0.052411,0.053156,0.058552,0.055661,0.064394,0.064394,0.062945,0.059362,0.057051,0.057597,0.051734,0.052081,0.057935,0.054064,0.054,0.054,0.060568,0.053939,0.057782,0.244918,0.169665,0.171359,0.22517,0.19202,0.268361,0.268361,0.257766,0.21939,0.20274,0.22811,0.165228,0.165253,0.209007,0.181249,0.193636,0.193636,0.241795,0.179249,0.21016,0.003506,0.002747,0.002826,0.003428,0.003098,0.004147,0.004147,0.003962,0.003524,0.003255,0.003317,0.002676,0.002712,0.003356,0.002923,0.002916,0.002916,0.003669,0.002909,0.003339,483.0,4,0.9009523809523811,0.05142857142857142,0.8495238095238097,4,4
112.736177,106.522907,121.302528,34.255359,36.656122,33.699198,655.4234008789062,729.1275634765625,0.113,6.641598,11.829106,15.774534,18.954604,21.689723,7.105706,7.105706,11.726641,15.682392,19.236695,7.198246,12.748804,16.97246,20.650376,24.261874,10.07027,10.07027,15.996212,20.17608,23.572829,0.957916,0.862634,0.750326,0.644742,0.556586,0.96333,0.96333,0.890627,0.790684,0.678623,0.949475,0.83088,0.691281,0.554815,0.421264,0.872909,0.872909,0.664551,0.493962,0.349764,122.564042,399.687802,727.873913,1039.659207,1300.341897,104.536336,104.536336,305.267045,574.566113,872.072829,144.226316,472.86244,846.732558,1199.337093,1532.327343,362.174775,362.174775,933.963384,1380.009967,1739.82493,0.035034,0.030081,0.0283,0.028027,0.027774,0.031764,0.031764,0.028374,0.027283,0.026931,0.034483,0.029868,0.027431,0.026679,0.025941,0.032178,0.032178,0.029385,0.029247,0.027324,0.210253,0.136763,0.111476,0.09938,0.091432,0.16973,0.16973,0.110917,0.100182,0.089677,0.206403,0.143105,0.102189,0.092555,0.080878,0.167116,0.167116,0.119786,0.117772,0.095143,0.001227,0.000905,0.000801,0.000786,0.000771,0.001009,0.001009,0.000805,0.000744,0.000725,0.001189,0.000892,0.000752,0.000712,0.000673,0.001035,0.001035,0.000863,0.000855,0.000747,484.0,4,0.4421608391608391,0.20586285936285936,0.23629797979797973,4,4
106.168038,93.281207,99.519204,6.83069,7.595153,8.214459,184.05418395996094,109.42936706542969,0.0003,2.236575,3.760352,4.689418,5.336039,5.818383,3.275558,3.275558,5.119022,6.292877,7.177632,2.577744,4.240104,5.178419,5.769189,6.156532,3.213804,3.213804,4.678261,5.062678,5.373804,0.926892,0.805593,0.700462,0.619991,0.553198,0.852483,0.852483,0.651708,0.489847,0.348334,0.905758,0.749478,0.626084,0.544483,0.482965,0.854467,0.854467,0.696388,0.63153,0.590865,9.063323,24.203416,37.457672,47.446429,55.559247,18.288531,18.288531,43.5125,64.128775,81.787679,11.674289,31.093229,46.351496,56.199013,62.989865,18.028542,18.028542,37.8,45.937892,50.565191,0.066237,0.053267,0.048631,0.046958,0.045477,0.055618,0.055618,0.048049,0.045025,0.043052,0.061738,0.050489,0.047137,0.0464,0.044922,0.057071,0.057071,0.048798,0.04842,0.047543,0.367281,0.236912,0.194311,0.165389,0.155671,0.268558,0.268558,0.180902,0.152505,0.130359,0.326102,0.222071,0.186719,0.166611,0.158088,0.276907,0.276907,0.199953,0.193607,0.183688,0.004387,0.002837,0.002365,0.002205,0.002068,0.003093,0.003093,0.002309,0.002027,0.001853,0.003812,0.002549,0.002222,0.002153,0.002018,0.003257,0.003257,0.002381,0.002344,0.00226,485.0,1,0.7355555555555555,0.1088888888888889,0.6266666666666666,1,1
213.475018,225.737509,248.707248,10.109268,10.151876,6.077625,237.13018798828125,400.3821716308594,0.0035,6.522745,10.361745,11.172794,10.400918,12.136829,3.8632,3.8632,4.150354,4.824219,5.413309,6.805098,10.787915,11.409314,10.808093,13.437766,10.2216,10.2216,10.422741,15.969184,17.562698,0.980437,0.944228,0.910804,0.876997,0.830092,0.994115,0.994115,0.992298,0.988904,0.984879,0.977929,0.936564,0.897951,0.856465,0.797171,0.942974,0.942974,0.868603,0.757141,0.657054,84.580784,238.733093,378.086193,516.667084,707.130009,24.8152,24.8152,31.216576,43.03776,55.933001,94.155686,263.953982,413.80719,567.272841,782.184569,240.8752,240.8752,536.601833,959.371962,1313.09914,0.035551,0.033254,0.032468,0.036814,0.034885,0.0422,0.0422,0.042651,0.040327,0.039906,0.034955,0.033146,0.032766,0.037474,0.033938,0.032845,0.032845,0.037513,0.031361,0.03233,0.166009,0.109996,0.115403,0.16522,0.156394,0.236337,0.236337,0.230502,0.205088,0.184731,0.158762,0.10371,0.1181,0.174791,0.128634,0.115884,0.115884,0.182768,0.09888,0.117843,0.001264,0.001106,0.001054,0.001355,0.001217,0.001781,0.001781,0.001819,0.001626,0.001593,0.001222,0.001099,0.001074,0.001404,0.001152,0.001079,0.001079,0.001407,0.000984,0.001045,486.0,4,0.8572121212121211,0.08700000000000001,0.7702121212121211,4,4
